"RNA-seq counts from 3' sequencing, normalized to 10M reads",,,,,,,,,,,,,,,,,
UNIQUD,NAME,LT-HSC,HSC,MPP,CLP,CMP,GMP,MF,Granulocyte,Mono,B,CD4,CD8,NK,MEP,EryA,EryB
NM_173388,Slc43a2,405.179,165.3099,189.0937,239.6764,222.0937,183.6006,269.2386,163.3708,290.565,554.948,254.1413,427.3867,409.3575,36.981,28.1291,20.851
NM_001285933,Kctd9,38.588,48.4524,11.1554,27.2648,36.6664,23.454,9.2794,7.5001,15.4596,22.31,17.2076,20.7898,123.6602,69.9287,73.8274,17.06
NR_046033,Gm7538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_008882,Plxna2,0,21.3766,6.954,3.4068,2.096,2.932,1.2991,1.3499,0,0,0,3.3273,0,10.4559,15.5717,2.843
NM_029293,Phpt1,530.591,297.8431,130.1851,129.8785,159.2336,171.8706,36.3769,9.5286,19.7133,139.4383,103.2444,98.9517,46.91,189.7398,8.0352,1.896
NM_011182,Cyth3,299.06,306.3933,33.4643,57.5718,51.3306,30.417,45.0056,36.0155,97.4564,58.5601,199.8742,162.1446,439.1855,1228.5594,469.0941,244.526
NM_172624,Dpp9,848.946,1285.4227,396.6065,310.9023,533.2007,592.5778,179.2893,79.8413,194.8978,1227.1561,364.0161,421.565,635.319,897.3238,187.3401,60.658
NM_001039049,Cox8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_134135,Slc39a3,192.942,171.0094,51.7107,78.7828,62.8584,44.709,37.3932,17.1194,41.4459,105.9801,76.7749,74.0088,191.8702,193.7715,42.1934,11.373
NM_183309,Gm5111,9.647,7.1253,22.1766,77.9794,1.3969,0,0,0,0,0,0,1.6624,0,0.8035,0,0
NM_009773,Bub1b,636.709,108.3051,114.4205,221.1841,176.3379,127.8987,73.3196,17.383,40.0979,27.8855,2.6471,11.6428,29.8524,407.6485,543.4286,199.981
NM_001168246,Syce2,472.708,239.4141,179.1258,236.6936,355.8319,342.2779,60.3293,11.288,27.1073,19.5198,14.5615,6.652,59.6906,515.3681,179.3009,67.292
NM_011627,Tpbg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_025385,Prr13,791.063,513.027,190.6707,204.4961,328.9436,312.9625,523.7803,1301.6454,641.3754,451.756,193.2354,281.9011,2191.6732,684.1821,211.9553,140.271
NM_028230,Shmt2,2392.483,1456.4376,633.9379,937.7841,806.9888,747.5961,114.5238,26.1572,70.5629,429.4633,162.8127,365.8712,264.3538,1541.2993,371.6591,127.95
NM_172518,Fbxo42,588.474,397.5928,146.8575,212.4366,251.4268,207.0476,75.9937,62.3873,72.3653,384.8673,145.6088,199.5702,307.0111,395.6266,739.2972,369.633
NM_178928,Afap1l1,260.472,371.9491,128.2084,57.9296,188.9258,146.2159,10.674,0.4113,2.9124,2.7881,0,4.1563,4.2648,43.4194,1.5065,1.896
NM_001083188,Lig1,3144.957,977.6126,668.9846,1135.5036,785.3216,649.751,269.4369,33.631,89.6047,200.7752,64.8568,97.2957,76.7484,2032.6733,2185.7649,801.819
NM_001082976,Tc2n,0,2.8501,0.656,0,0.3491,0,1.1133,0.1761,0,0,0,0,0,0.8048,1.506,4.739
NR_106053,Mir7085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_045618,Gm9958,0,0,1.3122,1.1356,1.3963,3.6641,1.2985,0.626,1.5681,19.5219,1.3239,6.6519,0,16.8808,2.0095,0
NM_010681,Lama4,0,14.2505,2.7561,1.1356,0.3491,0,0,0.1567,0.224,0,0,0,0,0,0.5025,0
NM_011120,Prl7d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_023566,Muc2,0,0,0.2624,0,0,0,0.1856,0.0588,0,0,2.6468,0,4.2648,0,4.5201,1.896
NM_028120,Cep89,453.414,102.6076,86.9942,121.9408,70.1902,75.8557,34.426,12.1556,18.8171,382.0605,21.1777,30.7648,29.8472,149.5711,418.372,122.263
NM_001099275,Tekt5,0,0,2.8864,0.7571,0.349,0,0,0.098,0.4482,0,0,0,0,2.4118,0.5025,0.948
NM_001039042,Klk13,0,0,0,0,0,0,0,0.1174,0,0,0,0,0,0,0,0
NM_027730,Rtdr1,0,7.1257,0.2624,0.3785,0.3491,0,0.0929,0,1.1201,0,0,0,0,0,1.5071,0.948
NM_028319,Zfp518a,28.941,51.3023,15.7521,27.6335,37.3634,21.9869,5.2893,12.1001,16.3553,114.3482,48.9759,44.0704,153.4885,32.1523,3.5155,0
NM_013456,Actn3,0,0,0,4.9236,0,0.3665,0.3714,0.0391,0,0,0,105.6397,0,4.0213,1.0046,4.739
NM_172692,Gba2,221.884,237.989,65.621,85.9546,74.7345,70.3595,44.9072,32.2361,41.8897,281.6718,125.7485,101.4399,264.3642,101.2906,120.043,27.486
NM_026290,Armc12,9.647,4.2754,1.0503,0.3785,0,0.7328,1.1134,2.4514,0.4479,0,1.3237,0.8318,0,0,0,0
NM_177325,Tsr1,299.06,210.9127,94.2373,147.7045,186.1241,189.4646,29.0477,12.2073,19.2677,273.2959,146.9295,144.6813,29.8472,484.8072,9.5431,5.687
NM_001080796,G3bp2,810.357,381.9218,223.761,309.3751,358.9798,391.018,143.9213,80.6889,182.5828,563.3417,371.9519,432.3735,648.1084,549.9319,221.9929,182.921
NM_001252460,Cyfip2,2160.952,545.8076,348.4091,540.687,429.5139,410.0752,216.1377,323.4942,118.9545,1570.0805,750.5201,717.6042,2238.5345,450.213,72.8266,28.433
NM_001145537,4930544D05Rik,0,0,0.1312,0,0,0,0,0,0,0,6.617,0,0,0,0,0
NM_175475,Cyp26b1,28.941,35.6277,0.1312,0,0.6988,0,0.6497,0.0196,0.4479,0,5.2936,0,0,0,0,0.948
NM_023247,Ndufaf3,347.296,81.2307,68.3712,111.7084,89.3963,104.4409,58.742,28.2349,51.0776,142.2186,38.3887,86.4767,132.1916,295.8643,193.866,42.65
NM_001163575,Parp10,598.121,1006.1121,182.802,247.6727,141.771,151.3474,130.1812,115.8425,153.9096,1082.1542,908.0583,449.8369,443.4469,352.2099,265.1834,102.36
NM_028841,Tspan17,106.118,9.976,17.0632,6.4373,29.6832,20.1554,50.1958,13.3162,116.0439,167.333,7.9404,3.3266,132.1745,40.9955,5.5255,0
NM_001177566,Mrgpra9,0,0,0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_177683,Vgll4,810.357,956.2281,214.5679,283.2154,202.1956,171.1402,70.4314,75.245,117.6162,755.8032,966.284,544.6348,1270.6379,269.3469,35.1595,10.426
NM_146975,Olfr1273-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_053183,Ddx50,713.886,604.2324,179.3864,262.0554,241.9946,271.1863,90.2065,64.6217,85.1295,549.3715,341.5036,310.1537,451.9541,479.9965,120.5391,60.658
NM_027094,Dydc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_146255,Slc1a7,0,7.1253,6.0357,0.3789,0,0,0,0.0982,0.2241,0,0,0,0,0,1.0046,0
NR_040306,6720468P15Rik,0,0,0.3936,0.3785,1.3966,1.4657,0.0927,0.1956,0,2.7893,0,0,0,1.607,0,0
NM_001164167,Pias2,135.06,88.3562,34.6491,60.5757,103.0078,97.4759,13.7331,13.7162,32.261,245.4219,165.46,138.0352,221.7123,136.6526,15.5675,5.687
NM_001285784,Pars2,57.883,45.6026,23.8819,32.5685,42.9537,26.0197,5.0117,4.4597,4.4804,8.3669,17.2056,28.2723,42.6348,48.2269,8.5382,0
NM_028751,Tjap1,241.178,210.912,93.8578,140.491,88.0012,83.9166,37.9549,23.56,36.9647,588.5103,181.3449,99.7822,144.9691,189.7567,68.8107,30.329
NM_009866,Cdh11,0,4.2754,0.7875,0.757,0.3491,0.3665,0.4642,0.1568,0.672,0,0,0,0,0,1.5065,0
NM_178732,Zfp324,96.471,64.1289,17.3228,30.2921,37.0142,27.8501,12.0638,6.2221,4.0323,27.89,22.5041,14.1379,51.1644,51.4592,2.5111,0
NM_001017429,Cox17,1340.948,477.402,223.2314,684.9025,288.7794,316.992,241.1754,157.6647,146.5033,805.9788,250.1704,301.009,673.6976,1797.8602,1119.5688,612.264
NM_026144,Dhdds,559.532,294.9925,143.8371,210.9304,206.0313,220.607,99.2943,96.3574,75.497,281.6684,169.4288,192.081,268.6257,377.9132,113.0055,44.546
NM_010408,Hcn1,0,44.1768,11.1536,0.7579,1.7461,0.3665,0.3713,0.2938,0.224,5.5764,0,0.8318,8.5262,1.607,1.0046,0.948
NR_015586,A330035P11Rik,9.647,5.7001,1.9681,3.7868,2.0949,1.4657,1.2996,0.7237,0.224,0,0,2.4953,0,0.8035,1.0046,0
NM_001199187,Ascc1,443.767,511.6016,115.6155,152.2516,131.6479,133.0207,61.4326,35.5347,54.213,178.494,128.3981,128.0532,89.5292,291.8641,100.4525,39.807
NM_001135657,Ptprj,28.941,39.9019,12.0738,14.0093,18.1567,7.6957,18.2781,42.4574,55.5639,365.3371,13.236,1.6633,140.7197,12.0572,13.0582,5.687
NM_146155,Ahdc1,463.061,209.4863,79.3844,159.4133,64.9534,31.5157,17.5397,13.8334,20.834,373.674,131.0484,178.764,285.6817,66.7384,10.0452,6.634
NM_001013774,Kpna7,0,1.4251,0.7875,0.3789,0.349,0,0,0.0784,0.6721,0,0,0,0,0,0,0
NM_207626,Olfr1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_207694,Olfr220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_207160,Olfr519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_178920,Mal2,0,5.7005,1.837,0,0.3491,0.7331,0,0.0393,0,0,0,0,0,3.214,0.5025,0
NM_001161537,Islr2,0,0,0.5248,0,0,0,0.3712,0.0196,0,33.4665,0,0,0,0.8048,0,0.948
NR_045508,4933413L06Rik,0,22.8007,0.7872,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_008280,Lipc,96.471,2.8503,4.5922,1.5144,0,0,2.5974,2.8761,1.1202,64.1458,2.6478,2.4942,4.2632,6.4317,28.6294,19.903
NR_027773,Airn,1553.185,735.3488,121.8919,371.0949,14.6656,6.597,31.644,22.0675,30.6912,114.3446,1621.5324,1692.9385,2997.5569,1131.2638,11.048,3.791
NM_001277180,Gm1966,511.297,114.0052,209.319,271.8119,257.7166,227.5681,81.9364,201.34,466.6832,2030.3561,612.8603,628.6208,1616.0276,37.7937,27.6264,27.486
NM_009627,Adm,0,0,0,0,0,0,0.0929,4.7729,0,13.9419,0,0,0,0,0,0
NR_030731,Phf21b,9.647,19.9514,7.741,2.6498,3.4914,2.9313,1.392,1.8388,0.672,0,2.6468,19.9589,51.1644,4.8209,0,0
NM_178777,Nhlh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_013913,Angptl3,0,4.2752,1.1812,5.3012,2.0947,2.1986,0.5568,0.0782,0.2241,5.5764,0,0,8.5298,4.8209,0,0.948
NM_177758,Zscan20,9.647,14.2507,10.234,18.5546,18.5074,12.8255,2.97,4.5974,6.2732,92.0323,35.7391,27.4403,34.112,22.5013,1.0046,0
NM_146202,Zfp768,173.648,118.2802,58.7834,56.8042,52.7312,57.5335,27.4705,18.5368,20.6105,36.2465,0,3.3265,42.6398,64.3177,1.5071,1.896
NM_001012324,Ecm2,0,2.8503,1.0496,2.2727,1.0476,0.3664,0.0929,0.0391,0.2239,0,1.3239,0.8318,0,0.8048,2.51,0
NM_022329,Tor1aip2,96.471,149.6336,52.6298,96.9181,103.0118,107.7416,32.0138,19.4937,49.7356,131.0716,113.8282,124.726,106.5956,388.3467,153.6849,72.031
NM_019697,Kcnd2,0,74.1038,9.579,0,1.3973,1.466,0.1857,0.1766,0.2241,0,0,7.4853,4.2632,2.4118,0,0
NM_016804,Mtx2,395.531,115.431,70.8656,145.0523,188.565,167.4756,53.2651,22.3082,49.0632,105.9789,96.6272,54.0478,76.752,494.4227,94.4216,43.598
NM_001168276,Zfp647,77.177,14.2511,12.3341,23.8574,15.7114,9.8943,2.7844,1.0368,2.0164,8.3669,1.3239,2.4939,8.528,31.3528,0.5025,1.896
NM_001163767,Tctex1d1,0,11.4004,7.8812,0.7571,16.7607,36.646,0.8352,0,0.672,0,0,0,0,0,0,0
NM_011563,Prdx2,4100.021,1400.861,612.719,1094.5851,592.5549,616.4202,740.0104,111.5575,294.799,317.9079,198.5484,177.1119,225.9942,4944.1141,18453.1151,14429.906
NM_013534,Leprel2,57.883,112.5824,19.6829,3.0285,25.4929,19.7886,9.4643,2.7189,2.6887,0,2.6475,0,0,3.2178,0.5025,0
NM_025859,Arl1,48.236,15.6763,3.8051,16.6605,9.7797,14.2912,4.8247,1.8785,4.0318,22.3091,9.2665,6.6536,0,16.08,2.5114,2.843
NM_008357,Il15,125.412,131.1088,42.1329,23.474,81.3628,89.0475,37.3005,44.3177,64.3,19.5255,6.617,7.4844,179.0827,10.4505,3.0136,1.896
NM_001081234,Pigg,9.647,18.5261,3.5438,12.1195,7.6825,3.6646,3.1552,2.0351,3.3604,33.4653,9.2651,10.8102,8.528,20.0999,1.0046,1.896
NM_145712,Mtnr1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8035,0,0
NM_207705,Elmo2,38.588,17.1014,4.3317,7.9542,4.8892,5.8626,3.99,4.0304,12.7687,0,6.6181,3.3265,63.959,16.0868,15.5702,5.687
NR_040342,A330093E20Rik,9.647,48.452,9.1857,1.1364,2.7931,0.7329,0.2784,1.5464,0.2241,5.5788,2.6468,1.6627,0,3.2166,1.0046,0
NM_146415,Olfr291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001042614,Sepp1,1408.478,796.6256,194.7442,611.6914,276.205,230.1458,1049.3005,364.5317,805.4173,186.8654,804.819,385.8045,1488.1044,265.2928,88.8949,143.114
NM_177744,Apol10a,0,1.4252,4.5921,0,0,0,0,0,0,0,0,0,0,0.8035,1.5065,0
NM_001110234,Ngfrap1,1379.537,778.0974,342.511,355.1897,424.9693,370.1343,90.5755,31.477,39.2029,72.5011,72.8006,88.9763,144.955,1213.2907,273.7258,52.128
NM_025820,Crnkl1,231.531,76.9547,67.9739,98.0837,96.7345,85.3876,49.0023,28.0923,49.0603,136.6618,74.1259,81.4935,132.1693,223.5634,135.6116,77.718
NM_001170848,Luc7l2,1427.772,853.6248,301.4787,549.0241,616.3175,562.5143,182.2529,115.6492,241.9598,1500.4044,712.1463,747.5329,1210.9575,1132.7881,990.9263,366.79
NR_040532,Gm10804,0,0,0,0.3785,0,0,1.7634,0.7246,0,0,0,0,0,0.8035,0,2.843
NM_007905,Phc1,347.296,111.1569,53.5459,70.0561,65.994,40.6772,14.9416,30.3034,14.5619,72.5103,38.3865,40.7407,93.8114,78.8021,5.0214,2.843
NM_011519,Sdc1,1244.477,24.2266,114.6757,312.7515,40.8564,15.3914,6.2182,5.2819,4.7045,105.9732,7.9427,6.6526,12.793,27.3327,2.5116,6.634
NM_019457,Lrrc6,0,2.8501,4.8545,0,0,1.0994,0.2784,0.1766,0,0,1.3237,4.9883,0,4.0175,0,0
NM_028848,Spata17,0,9.9753,4.1986,0,0,1.0987,0,0.1372,0.2239,0,0,0,0,4.0201,0,0
NM_001256082,Myo7a,183.295,12.8258,29.9241,50.3758,57.9676,71.8287,40.3632,9.6489,22.1776,114.3321,2.6471,12.4698,17.056,8.0427,4.0176,2.843
NM_001143848,Pde2a,3598.372,183.8373,62.8591,629.6143,50.2817,104.8065,143.207,281.8306,52.642,496.4031,205.1608,580.437,1790.7952,32.1641,9.5442,7.582
NM_001163419,Fam172a,839.298,1004.6737,193.5822,307.8352,349.2097,329.8097,96.4094,125.9238,147.1923,1508.8028,996.7278,810.7022,1287.7613,545.9264,77.8508,26.538
NR_033133,Plscr3,1504.949,1805.5828,572.8142,593.4285,743.4071,691.902,123.8117,29.8317,110.4441,131.0889,104.5717,123.0681,123.6532,762.1443,133.6032,39.807
NM_001011796,Olfr1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_175135,Eif2b3,77.177,205.2094,35.0403,33.3218,57.9682,57.534,7.9806,8.0797,10.0825,86.4523,39.7107,50.7227,72.487,137.5204,13.0571,1.896
NM_153287,Csrnp1,713.886,78.3814,118.4917,235.543,33.1748,49.8392,40.3692,64.7555,28.6731,672.156,229.0016,134.7013,93.7992,6.4371,6.0249,6.634
NM_015794,Fbxl17,559.532,575.7357,100.9213,178.3225,208.4723,194.2203,53.2639,97.765,79.7583,775.3005,485.7817,399.136,771.772,341.6966,58.2602,17.06
NM_011168,Prl7a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001177601,0610010K14Rik,1196.241,719.663,257.4969,324.5347,285.6442,281.8138,127.9719,48.7411,113.1326,426.6879,144.2776,261.1006,528.6905,565.2885,339.5232,112.785
NM_001256145,Rad54b,125.412,29.9268,19.4219,26.1272,52.3822,33.7141,8.2602,2.3283,3.8085,0,0,4.1579,0,63.5086,25.1117,15.164
NM_001013804,Flg2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_008962,Ptgdr,0,0,0,0,0,0,0,1.1172,0,0,0,0,0,0,0,0
NM_001205057,Gm14295,0,0,0,0,0,0,0,0,0,0,1.3234,0,0,0,0,0
NM_001008792,Whrn,77.177,8.5508,37.0059,60.5768,30.3805,12.46,3.2472,10.6014,1.12,373.6924,103.2444,49.89,42.6312,6.4306,12.5552,4.739
NM_028803,Gbe1,135.06,195.2349,60.1105,65.8766,77.1782,81.7167,23.0155,51.2009,22.8514,186.8642,107.2183,76.506,234.5102,57.0836,3.5155,2.843
NM_133729,2610018G03Rik,96.471,118.2825,62.216,92.7602,100.5734,113.9654,16.6146,3.7414,9.8573,108.767,99.279,84.8129,127.9164,69.1605,1.5065,0
NR_045740,A630020A06,0,0,0.2625,0,0,0,0.5567,0.0782,0,0,5.2949,0,0,0,0,0
NM_078484,Slc35a2,125.412,84.0804,37.2676,57.9324,46.0917,62.2987,22.2714,14.7405,18.8176,66.9351,34.4149,33.2652,59.6924,97.2783,34.1536,5.687
NM_139206,Arap3,202.589,642.714,45.2914,40.1441,118.3769,108.1059,223.3609,263.8456,79.0696,0,5.2951,14.1348,720.6092,493.6952,6.0276,6.634
NM_001033320,Rltpr,1186.594,671.2197,263.2075,391.5587,54.8264,28.9486,30.0692,9.5152,3.8077,992.8547,562.5758,256.1021,76.7468,32.1628,74.3389,24.642
NM_011914,Nelfa,318.355,94.0559,76.6392,126.8706,133.7364,128.6285,52.8061,30.3345,61.1608,145.009,62.213,58.2069,149.2406,334.4848,88.3968,26.538
NR_003964,Tubb2a-ps2,0,0,0,0,0,0,0,0.0391,0,0,0,0,0,0,0,0
NM_030004,Cryl1,260.472,183.8347,102.0871,114.3527,156.4462,105.9057,59.8485,27.7007,81.0973,119.9178,76.7758,78.9934,76.7536,346.5122,26.1152,8.53
NM_031176,Tnxb,0,14.2507,1.1811,0,0,0,0.4639,0.0782,0.4479,0,0,0,0,0,0,0
NM_134065,Epdr1,48.236,146.7842,2.1007,40.9123,21.9984,7.6961,7.7038,0.1178,2.9124,0,0,0.8315,0,548.2767,87.8936,57.814
NM_001206335,Itfg3,250.825,96.9053,93.3077,106.7868,105.8152,111.4072,222.5726,91.1945,319.0066,61.353,75.447,161.3107,464.7505,77.1771,13.0588,10.426
NM_001167906,Cd101,0,2.8501,3.5426,3.0283,1.746,0,7.2384,97.601,21.059,0,100.59,71.5181,12.7946,2.4118,0.5025,0
NM_001044705,Zscan21,241.178,193.8121,57.8715,83.3177,92.1837,59.7318,23.1044,13.5427,21.0595,131.0659,74.1268,63.1963,157.76,113.3818,92.9147,39.807
NM_010817,Psmd7,1649.656,1073.0881,378.6456,604.4269,576.1776,612.7181,192.1056,61.8561,131.4991,418.3014,187.9613,273.5728,477.5485,2117.8575,610.2232,240.735
NR_045307,4933429K18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_010871,Naip6,0,18.5263,7.0911,2.2719,19.2047,14.2913,7.8872,9.6284,39.878,8.3645,6.617,1.6636,110.8552,12.0547,0.5025,0.948
NR_045699,1700028E10Rik,0,18.5259,6.0363,14.01,5.2378,6.596,3.3399,5.6362,4.0324,131.0913,66.1832,54.88,132.1708,24.9287,30.1339,17.06
NM_001032414,Pear1,607.768,592.8369,137.1236,118.1187,76.8234,37.7453,15.3157,4.4028,1.5679,223.1003,211.7607,99.7955,1112.9021,34.5719,2.5105,3.791
NM_147070,Olfr603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001039387,Nsmf,241.178,353.4217,61.1568,84.8329,83.1087,67.0642,25.8912,18.2327,29.1245,331.8849,108.5374,38.2513,324.0585,120.6291,12.5572,6.634
NM_133930,Creld1,38.588,92.6314,35.4302,41.2781,24.0949,48.0065,16.1451,7.3359,10.3053,75.302,58.2407,18.2919,29.8472,54.6731,1.5071,0.948
NR_049196,Mir5623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001159538,Fgd2,424.473,228.0156,453.7618,518.7276,453.2502,294.6419,291.6015,342.2809,494.0075,2822.3071,19.8554,12.4736,268.603,41.009,77.3395,41.702
NM_001077362,Fhl1,57.883,51.3034,1.7059,3.4073,2.4441,0.3664,0.6494,0.1176,0,0,0,0,0,0,1.0046,0
NM_025987,Ndufa6,3019.545,1573.2991,644.4144,762.2703,1107.2414,1146.6982,410.1582,200.4653,624.3534,975.9878,500.3492,829.8518,1573.3547,2360.6189,787.02,269.169
NR_028380,Ftx,299.06,138.2319,44.3592,100.6996,97.0766,72.9244,10.6723,12.0503,16.13,418.3291,39.7084,85.6485,102.3236,164.0364,39.6764,21.799
NM_019726,Gps2,704.239,591.4077,216.2737,318.1394,187.5279,180.296,167.0224,108.1409,118.7291,758.5898,377.2519,276.8899,601.2241,663.3533,1091.4125,396.171
NM_016777,Nasp,839.298,357.6956,273.2541,663.5471,594.3344,563.632,100.1461,39.8212,57.7998,337.4566,174.7297,172.9448,179.0741,1784.209,269.7142,61.606
NM_080510,Trim69,0,1.4252,1.4433,1.5141,2.0952,1.8325,0.2785,0.274,0.448,0,2.6475,0.8318,8.528,1.6083,3.0135,2.843
NM_008095,Gbas,607.768,523.0046,134.7763,139.3524,221.0423,181.7615,98.9104,77.1109,108.6559,312.3454,256.797,210.3772,430.6437,436.596,71.3243,22.747
NM_010829,Msh3,279.766,203.787,69.4352,94.6606,133.0458,100.0426,20.1378,14.4797,21.731,306.7702,148.2552,146.3394,285.6936,266.9208,52.2357,16.112
NM_007887,Usp17la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_009009,Rad21,897.181,289.2925,172.3135,326.0506,358.2535,284.7424,144.9467,93.7947,127.0223,340.2342,266.0587,248.6282,515.9289,758.9226,1328.4192,404.701
NM_001122958,Rad54l,241.178,153.9092,75.4637,110.1928,178.7862,165.276,34.4311,10.9979,19.4892,33.4641,0,9.1481,12.7946,427.0028,257.1551,64.449
NR_105862,Mir6897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001286383,Cklf,192.942,49.878,36.4813,52.6357,41.2066,50.2032,50.3892,48.3743,47.0474,192.421,76.7705,106.4306,200.3948,69.1502,42.6911,19.903
NM_016786,Ube2k,733.18,437.4995,211.4398,318.0858,410.6589,422.9013,104.3963,73.3172,120.3017,535.4737,270.0285,246.9609,413.5965,872.3464,350.0726,120.368
NM_198864,Slitrk3,0,0,1.8368,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_035406,Mir467a-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_016795,Srpk1,549.885,329.1944,183.2068,241.198,269.5839,250.2882,58.561,32.4688,38.3091,200.7877,471.2329,390.8055,217.4698,561.2333,34.6561,4.739
NM_178415,Bbs9,366.59,151.06,53.6735,84.4437,78.2149,58.269,22.2723,88.0597,19.715,496.4215,252.8287,238.6368,102.3376,75.5924,5.5246,2.843
NM_029406,Pih1d1,598.121,302.1194,138.0572,184.4332,178.7895,163.4443,75.3521,32.665,63.1727,142.2371,68.8339,73.1726,213.191,341.6861,93.9251,40.754
NR_033430,Gm2694,0,0,0.2624,0,0,0,3.0616,0.2935,0.2241,0,0,0,0,0,0,0
NM_001113560,Glo1,405.179,279.3173,111.4123,183.2987,146.3048,159.4126,65.7902,26.1206,36.0682,136.6409,59.5642,94.7976,106.6076,526.5943,393.2609,245.474
NM_023672,Ssbp3,820.004,1007.5357,198.8246,346.1215,272.7363,249.1895,110.1463,54.386,81.9915,200.7924,488.4386,447.3505,443.4365,1597.6921,1363.1585,463.463
NM_177078,Adrbk2,192.942,495.9294,129.6833,100.3448,219.6515,242.2335,271.8564,354.5452,722.5241,150.5924,11.9111,8.3155,1488.0435,141.484,27.6212,21.799
NM_001033336,Abcc4,260.472,267.9144,102.2519,106.7872,207.7835,291.6966,74.4251,49.7559,75.0479,225.8875,138.9829,208.7031,285.6765,309.526,107.9825,33.172
NM_009680,Ap3b1,771.769,709.689,223.9009,300.2816,457.108,378.1901,129.9108,139.9355,182.5895,633.0336,362.681,391.6328,699.292,678.6075,103.9744,32.224
NM_010248,Gab2,434.12,380.4975,102.3926,108.2937,331.7444,300.1185,96.5891,130.0694,236.5896,19.5198,9.2659,19.9549,631.0852,182.4994,21.0954,10.426
NM_025507,Snw1,2074.128,1181.3962,477.0844,567.6531,601.6711,575.3468,214.3639,112.8833,243.9595,750.2059,436.799,460.6716,984.9372,1229.4375,372.6745,134.584
NM_145615,Etfa,656.003,299.2665,111.9483,169.6516,251.7635,267.8817,74.5145,38.0066,89.6115,198.0067,125.7418,162.1464,298.4711,658.4853,213.4536,87.195
NM_001164805,Thsd7a,9.647,15.6756,13.384,1.1362,0.6983,0.3664,0.2783,1.4085,0.448,0,0,0,0,2.4105,0.5025,0.948
NM_001081291,Ccdc88b,463.061,504.4793,270.7353,180.2571,164.1245,223.1688,343.8852,390.2062,208.1093,225.8756,402.3895,380.8278,895.382,125.4236,21.0947,6.634
NM_001115149,Uspl1,347.296,116.8572,70.3395,109.0518,106.8624,85.3805,35.3566,25.4067,23.7471,172.9083,108.5419,124.7358,179.0931,241.1978,44.1945,5.687
NM_028287,Zufsp,19.294,24.2267,8.6622,20.07,19.904,10.6275,6.6824,9.0594,13.6661,189.6559,43.6801,33.2568,38.3698,30.5531,10.5466,7.582
NM_011592,Timm44,395.531,213.7627,118.2442,157.9325,119.7859,119.4633,50.1101,25.2057,49.0596,312.3606,95.3043,89.8063,132.1726,348.1781,50.2225,12.321
NM_001034875,Bpifb4,0,0,0,0,0,0,0,0.0391,0,0,0,0,0,0,0,0
NM_001252506,St6gal1,974.358,34.2026,20.2053,171.547,1.7455,5.8641,61.601,85.0379,33.8316,2046.981,880.2423,552.1208,12.7946,4.8236,32.1434,20.851
NM_001114084,Dgat2l6,0,0,2.3616,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_134202,Vmn1r233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_023328,Agtpbp1,164.001,148.207,34.2534,47.3383,97.4236,86.1175,31.2752,35.2901,51.0814,287.2494,149.579,98.1216,140.711,262.1064,85.3816,36.016
NM_134238,Vmn1r219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_009654,Alb,0,1.4251,1.312,0,0,0,0.0929,0.0393,0,0,0,0,0,0,0.5025,0
NM_001284506,Plxnb2,299.06,304.9739,144.6149,166.2453,150.849,78.0569,299.6728,130.2147,358.8776,86.4502,5.2949,0.8312,422.1035,17.6881,29.6334,18.956
NR_004857,Gm12060,28.941,4.2754,1.7058,1.1358,0.6986,5.1296,0.5567,0.2349,0.6723,8.3681,1.3237,3.3259,0,4.0201,0,0.948
